Correlativo,Fecha,ID,Categoría,Edad,Talla,IMC,PesoActual_Kg,MA_Per,MA_Kg,MO_kg,MM_Per,MM_Kg,IMO,Sum6Pliegues,Observaciones,TallaSentado,Biacromial,T_delTorax,AntPost_delTorax,Biiliocristal,Humero,Femur,Cabeza,Brazo_Relajado,Brazo_Flexionado,Antebrazo,Torax,Cintura,Cadera,Muslo1cm_Gluteo,MusloMedio,Pierna,Triceps,Subescapular,Supraespinal,Abdominal,Muslo,Pantorrilla,Fecha_registro,Nro_Evaluacion,MG_Per
478,2023-06-27,10000199,Sub-14,14.1,168.4,23.87286237383,67.7,22.57,15.28,8.677,47.52,32.167,3.7072,58.4,,92.7,38.8,28.2,20.5,28.5,7.1,10.5,55.5,29.0,30.2,26.0,90.2,75.1,94.5,57.0,56.0,36.3,8.4,8.2,10.4,14.2,9.0,8.2,2023-10-19 19:58:19.247,4,
479,2023-07-19,10000199,Sub-14,14.1,168.4,23.5202351600363,66.7,22.07,14.72,8.541,48.01,32.023,3.7493,56.4,"Mantener MM, disminuir 15.4 puntos en la S6P.",92.7,38.8,28.2,20.5,28.5,7.1,10.5,55.5,28.7,30.0,25.8,92.8,74.8,94.6,56.1,54.5,36.0,7.8,8.4,10.4,12.4,9.2,8.2,2023-10-19 19:58:19.247,5,
480,2023-07-19,10000170,Sub-14,14.5,159.1,21.1750493129763,53.6,19.91,10.669,6.726,49.32,26.436,3.9304,38.4,"Aumentar 2.1 kg de MM, mantener S6P.",89.4,35.7,26.0,17.4,25.0,6.6,9.5,55.1,26.0,27.2,25.0,83.4,70.2,84.3,49.5,48.7,35.0,5.4,7.0,7.0,8.4,6.6,4.0,2023-10-19 19:58:19.247,4,
481,2023-06-28,10000174,Sub-14,14.1,173.8,22.2469115857413,67.2,23.03,15.478,8.442,46.76,31.422,3.7221,52.0,,94.6,39.5,28.5,17.4,27.5,7.3,10.0,55.8,27.8,29.4,25.0,89.3,77.6,90.2,56.4,53.8,36.7,10.2,9.6,7.6,11.6,7.8,5.2,2023-10-19 19:58:19.247,4,
482,2023-07-19,10000174,Sub-14,14.2,173.8,22.7103889104443,68.6,22.32,15.312,8.603,46.87,32.152,3.7373,49.4,"Mantener MM, disminuir 8.4 puntos en la S6P.",94.6,39.5,28.5,17.4,27.5,7.3,10.0,55.8,27.7,30.0,25.0,88.8,79.2,91.2,56.8,54.6,36.7,8.0,10.0,8.2,10.0,8.0,5.2,2023-10-19 19:58:19.247,5,
483,2023-07-19,10000084,Sub-14,13.9,181.0,20.9700558591008,68.7,25.04,17.205,8.967,44.61,30.645,3.4175,47.6,"Mantener MM, disminuir 6.6 puntos en la S6P.",96.3,40.1,27.4,17.4,27.1,7.1,10.1,58.0,25.1,26.9,24.7,87.1,74.5,90.2,54.4,53.7,36.7,6.6,8.0,9.2,11.0,8.2,4.6,2023-10-19 19:58:19.247,5,
484,2023-07-19,10000013,Sub-14,14.5,167.1,18.4797802195441,51.6,23.23,11.984,6.02,46.7,24.097,4.0028,42.8,"Aumentar 2.9 kg de MM, dimisminuir 1.8 puntos en la S6P.",91.5,37.2,25.3,19.4,23.6,6.7,9.4,54.4,24.3,26.6,23.1,83.0,70.7,88.0,53.1,52.2,34.7,6.0,7.8,5.6,9.0,9.8,4.6,2023-10-19 19:58:19.247,3,
485,2023-06-28,10000009,Sub-14,14.4,175.0,20.6040816326531,63.1,23.2,14.641,8.369,44.8,28.27,3.3779,44.2,,92.0,39.4,28.4,19.5,27.8,6.3,10.4,56.3,25.5,27.0,23.5,89.5,74.0,90.7,52.4,50.6,34.7,6.6,7.2,4.4,9.0,9.4,7.6,2023-10-19 19:58:19.247,4,
486,2023-07-19,10000009,Sub-14,14.4,175.0,20.3755102040816,62.4,22.82,14.24,8.197,45.99,28.695,3.5007,43.6,"Mantener MM, disminuir 2.6 puntos en la S6P.",92.0,39.4,28.4,19.5,27.8,6.3,10.4,56.3,25.7,27.0,24.1,89.2,72.7,91.0,53.4,51.2,35.0,7.4,7.2,4.8,10.0,9.8,4.4,2023-10-19 19:58:19.247,5,
487,2023-06-27,10000120,Sub-14,14.3,168.4,23.484972438657,66.6,24.18,16.102,8.721,44.31,29.513,3.3841,56.3,,94.5,39.7,28.0,19.6,27.7,6.8,9.8,54.5,26.5,29.5,24.0,85.0,75.3,96.2,55.0,52.8,34.8,6.3,10.2,10.0,14.5,7.0,8.3,2023-10-19 19:58:19.247,4,
488,2023-07-19,10000120,Sub-14,14.3,168.4,24.3312777517617,69.0,22.47,15.505,8.35,46.8,32.292,3.8673,56.8,"Mantener MM, disminuir 15.8 puntos en la S6P.",94.5,39.7,28.0,19.6,27.7,6.8,9.8,54.5,28.4,30.2,24.4,89.6,79.9,98.2,58.5,56.0,35.6,9.6,10.8,9.8,12.2,9.2,5.2,2023-10-19 19:58:19.247,5,
489,2023-06-27,10000092,Sub-14,14.3,175.0,22.2040816326531,68.0,24.87,16.915,8.402,45.28,30.793,3.665,57.1,,92.7,37.5,29.8,19.0,27.5,7.1,11.1,55.1,24.9,27.0,24.1,93.7,74.0,94.9,56.7,53.5,34.0,9.0,8.3,9.0,12.3,9.1,9.4,2023-10-19 19:58:19.247,4,
490,2023-07-19,10000092,Sub-14,14.3,175.0,21.8448979591837,66.9,24.04,16.082,8.014,46.36,31.017,3.8704,56.8,"Mantener MM, disminuir 15.8 puntos en la S6P.",92.7,37.5,29.8,19.0,27.5,7.1,11.1,55.1,26.0,28.0,24.6,94.5,76.6,95.8,56.7,54.7,34.7,7.6,7.6,12.0,12.2,9.2,8.2,2023-10-19 19:58:19.247,5,
491,2023-06-28,10000113,Sub-14,14.5,159.0,22.7047980696966,57.4,17.47,10.029,7.255,50.75,29.13,4.0152,34.6,,90.0,37.0,28.2,17.2,25.6,7.0,9.8,53.8,26.8,28.8,24.2,87.5,74.7,90.2,54.0,53.1,34.1,5.2,7.2,5.6,7.8,5.6,3.2,2023-10-19 19:58:19.247,4,
492,2023-07-19,10000090,Sub-14,13.7,169.1,16.7862629617053,48.0,28.48,13.668,5.52,40.8,19.584,3.5478,41.6,"Aumentar 4.4 kg de MM, dimisminuir 0.6 puntos en la S6P.",87.0,33.7,26.0,17.3,24.3,6.5,9.1,53.2,22.0,23.3,21.5,78.0,64.0,79.0,47.3,45.6,31.4,8.0,6.0,5.4,7.8,8.2,6.2,2023-10-19 19:58:19.247,3,
493,2023-06-28,10000124,Sub-14,14.4,174.0,22.4600343506408,68.0,21.2,14.414,8.323,48.57,33.029,3.9684,44.4,,92.0,37.5,28.2,17.9,28.7,7.4,10.1,54.7,29.0,30.5,26.5,89.1,77.7,93.2,55.2,52.5,37.0,5.2,7.2,6.0,9.0,10.0,7.0,2023-10-19 19:58:19.247,4,
494,2023-07-19,10000124,Sub-14,14.5,174.0,22.7242700488836,68.8,20.72,14.256,8.416,48.92,33.658,3.9993,42.6,"Mantener MM, disminuir 1.6 puntos en la S6P.",92.0,37.5,28.2,17.9,28.7,7.4,10.1,54.7,29.3,31.8,26.5,89.5,78.0,92.7,55.1,54.0,36.7,6.2,8.0,5.6,8.6,8.2,6.0,2023-10-19 19:58:19.247,5,
495,2023-07-19,10000069,Sub-14,14.5,165.6,22.9001843683633,62.8,22.27,13.986,8.14,46.87,29.432,3.6157,50.2,"Mantener MM, disminuir 9.2 puntos en la S6P.",92.3,38.5,28.0,17.8,25.8,6.8,10.1,56.5,28.5,29.5,25.0,85.2,73.7,91.2,53.2,52.9,34.9,6.2,8.0,9.2,11.6,8.2,7.0,2023-10-19 19:58:19.247,4,
496,2023-07-19,10000091,Sub-14,14.3,172.7,22.6318000596138,67.5,21.38,14.429,8.6,46.35,31.287,3.638,40.0,"Mantener MM, mantener la S6P.",96.0,37.4,28.0,18.7,27.5,7.2,10.0,55.6,27.1,29.0,24.7,91.4,76.4,94.8,55.4,52.3,27.5,5.8,6.6,6.4,7.4,9.2,4.6,2023-10-19 19:58:19.247,4,
497,2023-07-19,10000089,Sub-14,14.2,167.3,23.5804480928241,66.0,20.52,13.544,7.439,49.47,32.65,4.389,48.0,"Mantener MM, disminuir 7 puntos en la S6P.",95.2,26.5,31.5,19.0,36.6,6.6,10.4,55.1,27.2,29.4,25.8,91.7,75.3,92.4,55.0,55.4,38.1,8.8,8.0,8.0,9.6,8.0,5.6,2023-10-19 19:58:19.247,4,
498,2023-06-28,10000064,Sub-14,14.4,172.4,19.4470314005631,57.8,24.56,14.197,7.429,43.84,25.339,3.4108,40.6,"Aumentar 2.2 kg de MM, disminuir 18 en la S6P.",94.0,38.5,26.7,16.9,25.2,6.8,9.7,53.4,24.0,26.4,23.0,82.3,71.4,86.5,51.1,50.0,33.0,6.6,6.0,5.8,9.6,6.2,6.4,2023-10-19 19:58:19.247,4,
499,2023-07-19,10000064,Sub-14,14.4,172.4,19.2451591022873,57.2,24.74,14.153,7.273,44.93,25.699,3.5335,42.0,"Aumentar 3.3 kg de MM, dimisminuir 1 puntos en la S6P.",94.0,38.5,26.7,16.9,25.2,6.8,9.7,53.4,24.3,26.5,23.5,83.2,68.7,86.7,51.5,50.5,33.4,7.0,6.0,6.4,9.2,7.4,6.0,2023-10-19 19:58:19.247,5,
500,2023-07-19,10000022,Sub-14,14.0,174.6,22.3059350844804,68.0,21.77,14.804,9.477,47.52,32.314,3.4097,43.2,"Mantener MM, disminuir 2.2 puntos en la S6P.",95.9,40.4,26.5,17.5,28.1,7.1,10.6,55.8,28.0,30.2,26.6,85.7,73.6,92.9,55.7,54.7,36.1,6.6,7.4,5.8,9.4,8.4,5.6,2023-10-19 19:58:19.247,4,
501,2023-07-19,10000122,Sub-14,14.3,164.2,21.9942110346403,59.3,21.79,12.92,7.509,47.65,28.254,3.7627,47.6,"Aumentar 0.7 kg de MM, dimisminuir 6.6 puntos en la S6P.",92.8,37.0,27.4,17.7,26.7,6.9,10.2,53.4,27.8,27.8,23.5,86.0,72.2,92.5,54.2,53.7,35.1,9.0,8.0,7.8,8.2,9.0,5.6,2023-10-19 19:58:19.247,4,
502,2023-07-05,10000048,Sub-16,16.0,174.5,19.6057503632975,59.7,22.71,13.56,7.397,47.67,28.46,3.8475,33.6,"Aumentar 3 kg de MM, mantener S6P.",89.1,37.9,25.9,15.1,23.7,6.9,9.4,58.1,24.2,28.0,23.5,85.6,68.2,84.2,51.4,51.1,34.5,5.8,5.0,3.6,6.2,8.0,5.0,2023-10-19 19:58:19.247,4,
503,2023-07-05,10000179,Sub-16,15.7,191.5,20.5877741343932,75.5,24.02,18.138,10.338,44.54,33.63,3.253,40.4,"Mantener MM, mantener S6P.",95.6,40.0,27.4,18.8,30.3,7.9,10.7,58.0,27.0,30.0,26.6,91.2,77.4,95.6,54.3,51.6,36.7,7.6,8.0,5.4,7.2,7.2,5.0,2023-10-19 19:58:19.247,4,
504,2023-07-17,10000095,Sub-16,16.3,168.0,20.0184240362812,56.5,18.24,10.303,6.362,51.37,29.021,4.5616,27.8,"Aumentar 2.5 kg de MM, mantener S6P.",89.4,36.9,27.2,17.9,24.8,6.5,9.1,55.2,26.7,29.1,24.2,89.0,73.2,84.5,51.2,51.3,34.0,4.2,5.4,3.4,5.4,5.4,4.0,2023-10-19 19:58:19.247,4,
505,2023-06-26,10000155,Sub-16,16.4,180.4,22.5232422652789,73.3,22.79,16.708,9.49,53.99,39.572,4.1699,43.4,,141.4,42.6,30.0,17.9,28.4,7.1,9.0,56.1,28.4,29.0,26.4,96.5,78.6,98.1,59.3,55.5,34.6,7.0,8.0,5.3,9.0,7.0,7.1,2023-10-19 19:58:19.247,1,
506,2023-07-17,10000155,Sub-16,16.4,180.4,22.4617873068471,73.1,21.9,16.009,9.589,54.19,39.614,4.1312,39.2,"Mantener MM, mantener S6P.",141.4,42.6,30.0,17.9,28.4,7.1,9.0,56.1,29.2,30.7,26.8,95.8,78.7,100.0,57.1,54.2,35.0,7.6,7.2,4.4,7.4,7.4,5.2,2023-10-19 19:58:19.247,2,
507,2023-07-17,10000148,Sub-16,18.1,159.3,24.3532497993221,61.8,18.47,11.413,7.755,50.59,31.268,4.032,45.0,"Mantener MM, disminuir 4 puntos en la S6P.",91.7,37.4,28.0,18.8,28.0,6.7,9.9,54.7,27.5,28.6,24.5,90.0,76.2,91.1,56.8,54.5,38.0,6.2,8.2,6.6,9.4,8.2,6.4,2023-10-19 19:58:19.247,4,
508,2023-07-17,10000144,Sub-16,16.0,186.7,21.0288410698717,73.3,23.57,17.279,8.322,46.8,34.307,4.1224,44.6,"Mantener MM, disminuir 4.6 puntos en la S6P.",99.1,39.5,29.1,20.1,27.9,6.9,10.2,57.7,27.7,30.0,23.2,93.2,78.2,93.2,56.7,55.4,38.7,7.4,7.8,4.6,10.4,8.4,6.0,2023-10-19 19:58:19.247,4,
509,2023-07-17,10000099,Sub-16,16.2,161.4,22.8023382761432,59.4,18.23,10.829,7.099,51.46,30.566,4.3057,36.5,"Aumentar 1.4 kg de MM, mantener S6P.",85.0,37.8,27.7,18.9,25.3,6.3,9.2,56.0,28.0,30.5,25.2,87.4,72.5,90.2,54.0,51.7,35.8,5.1,7.2,4.2,7.2,7.4,5.4,2023-10-19 19:58:19.247,4,
510,2023-07-06,10000187,Sub-16,16.0,168.4,24.6133795227966,69.8,20.76,14.49,8.337,51.17,35.716,4.284,44.2,"Mantener MM, disminuir 4.2 puntos en la S6P.",70.0,37.0,30.0,17.0,27.3,7.2,9.1,56.7,27.0,29.0,24.3,89.8,74.0,96.0,58.0,56.7,36.5,8.0,6.6,8.0,10.0,5.3,6.3,2023-10-19 19:58:19.247,1,
511,2023-07-17,10000171,Sub-16,16.4,178.5,21.9695721425825,70.0,23.15,16.208,8.204,46.55,32.582,3.9715,48.0,"Mantener MM, disminuir 8 puntos en la S6P.",98.4,38.9,29.7,19.5,28.7,7.0,9.6,55.1,26.4,28.5,25.1,90.2,76.5,94.7,55.6,55.7,38.3,7.0,8.0,7.4,8.6,10.4,6.6,2023-10-19 19:58:19.247,3,
512,2023-07-17,10000191,Sub-16,16.2,179.2,21.5802873883929,69.3,26.21,18.164,7.997,45.84,31.771,3.9729,55.6,"Mantener MM, disminuir 15.6 puntos en la S6P.",99.6,36.9,27.5,20.2,28.5,7.0,10.3,54.3,28.6,31.0,25.1,88.2,70.8,95.1,57.3,55.2,34.0,7.8,8.6,8.8,12.4,9.6,8.4,2023-10-19 19:58:19.247,4,
513,2023-07-17,10000145,Sub-16,16.4,168.4,24.9307440152109,70.7,24.83,17.553,8.551,46.73,33.041,3.864,75.0,"Mantener MM, disminuir 35 puntos en la S6P.",99.6,40.5,28.7,19.8,28.3,7.2,9.8,55.6,29.7,30.5,25.3,93.0,78.4,96.3,58.4,55.6,38.5,10.0,11.0,14.0,21.0,11.2,7.8,2023-10-19 19:58:19.247,3,
514,2023-07-17,10000195,Sub-16,16.2,180.2,21.7417815449845,70.6,24.38,17.212,8.438,41.08,29.0,3.4368,59.1,"Aumentar 2.5 kg de MM, disminuir 19.1 puntos en la S6P.",97.0,40.0,30.3,38.9,28.8,7.5,10.3,55.2,28.0,29.4,25.7,89.5,78.7,95.2,56.2,54.3,35.8,9.3,11.0,8.0,13.4,11.0,6.4,2023-10-19 19:58:19.247,4,
515,2023-07-17,10000118,Sub-16,16.1,181.7,26.3214567729894,86.9,27.11,23.561,8.46,47.86,41.594,4.9165,84.0,"Mantener MM, disminuir 44 puntos en la S6P.",93.3,40.9,29.2,21.2,27.2,6.9,10.5,54.6,31.5,34.1,27.5,97.6,80.6,102.7,65.1,60.1,40.2,12.4,10.4,13.6,23.0,15.4,9.2,2023-10-19 19:58:19.247,4,
516,2023-07-17,10000163,Sub-16,16.2,173.4,20.3209039908792,61.1,22.85,13.962,6.942,46.04,28.133,4.0526,40.6,"Aumentar 3.9 kg de MM, disminuir 0.6 puntos en la S6P.",94.6,37.1,29.5,20.0,25.7,7.0,9.4,54.0,25.5,27.3,23.6,87.8,72.6,90.0,52.0,48.7,33.1,6.2,6.2,6.4,9.0,8.8,4.0,2023-10-19 19:58:19.247,3,
517,2023-07-17,10000097,Sub-16,27.3,172.7,22.564742874252,67.3,23.44,15.777,7.823,47.34,31.863,4.073,56.2,"Mantener MM, disminuir 16.2 puntos en la S6P.",91.4,39.6,27.1,20.1,27.0,6.9,9.7,55.1,27.4,29.2,24.0,92.5,78.4,94.5,56.4,54.0,36.7,8.0,9.6,9.6,14.8,8.2,6.0,2023-10-19 19:58:19.247,3,
518,2023-07-17,10000086,Sub-16,16.4,181.9,21.0955097693668,69.8,23.4,16.331,9.069,46.1,32.177,3.548,43.2,"Mantener MM, disminuir 3.2 puntos en la S6P.",98.9,39.5,27.3,19.8,29.7,6.7,10.2,56.7,27.0,30.0,25.2,86.2,73.6,93.5,55.6,54.2,38.8,8.0,7.8,5.6,8.2,9.4,4.2,2023-10-19 19:58:19.247,4,
519,2023-07-17,10000106,Sub-16,16.5,169.1,23.8504819580896,68.2,20.8,14.183,7.562,49.2,33.553,4.4371,49.0,"Mantener MM, disminuir 9 puntos en la S6P.",95.4,37.2,29.4,19.1,26.8,6.5,9.9,56.6,27.8,29.5,24.7,92.3,78.6,89.5,59.5,57.0,36.2,9.0,6.0,6.0,8.2,13.8,6.0,2023-10-19 19:58:19.247,4,
520,2023-07-05,10000071,Sub-16,16.2,165.8,21.9355364420924,60.3,18.95,11.425,7.429,49.55,29.878,4.0218,36.8,"Aumentar 2.1 kg de MM, mantener S6P.",93.3,37.7,27.8,16.7,26.7,6.8,9.4,55.5,27.2,29.4,24.7,86.8,77.7,88.4,54.0,51.0,35.6,5.2,5.2,7.4,7.4,6.2,5.4,2023-10-19 19:58:19.247,4,
521,2023-07-17,10000071,Sub-16,16.3,165.8,21.4626310129925,59.0,18.5,10.916,7.41,50.02,29.512,3.9827,33.8,"Aumentar 2.5 kg de MM, mantener S6P.",93.3,37.7,27.8,16.7,26.7,6.8,9.4,55.5,28.1,30.7,24.7,86.3,76.0,89.7,52.5,51.1,35.8,5.8,4.6,4.4,7.8,6.2,5.0,2023-10-19 19:58:19.247,5,
522,2023-07-17,10000075,Sub-16,16.5,167.5,20.5301848964135,57.6,22.69,13.066,7.815,44.06,25.379,3.2475,41.0,"Aumentar 3.6 kg de MM, disminuir 1 puntos en la S6P.",92.1,38.1,26.3,19.5,26.0,7.1,9.7,54.0,24.0,25.4,22.2,83.5,72.9,89.2,50.3,50.0,34.0,5.8,6.2,6.2,9.2,6.4,7.2,2023-10-19 19:58:19.247,3,
523,2023-07-05,10000076,Sub-16,16.2,175.5,19.1556886713582,59.0,21.34,12.589,7.701,42.07,24.82,3.223,35.4,,97.3,38.5,26.3,37.2,28.1,7.1,9.8,54.3,25.3,27.2,24.5,84.5,71.0,87.2,51.6,49.3,31.7,3.4,6.2,5.6,7.0,7.0,6.2,2023-10-19 19:58:19.247,4,
524,2023-07-17,10000076,Sub-16,16.2,175.5,19.6102304364413,60.4,22.17,13.392,7.868,41.3,24.947,3.1707,38.4,"Aumentar 4.1 kg de MM, mantener S6P.",97.3,38.5,26.3,37.2,28.1,7.1,9.8,54.3,25.3,27.3,23.5,85.2,70.9,89.7,51.6,50.0,32.2,7.6,5.8,4.6,7.2,7.6,5.6,2023-10-19 19:58:19.247,5,
525,2023-07-17,10000037,Sub-16,16.4,181.6,19.2246113838809,63.4,22.23,14.091,9.64,44.14,27.987,2.9032,35.2,"Aumentar 4 kg de MM, mantener S6P.",91.4,42.4,30.1,17.5,29.1,7.1,10.0,57.8,26.3,27.6,25.0,87.5,73.0,93.0,52.3,48.4,33.5,5.2,6.8,4.8,6.2,8.0,4.2,2023-10-19 19:58:19.247,4,
526,2023-07-17,10000166,Sub-16,16.5,164.0,21.5645449137418,58.0,21.58,12.515,7.305,47.74,27.691,3.7907,44.4,"Aumentar 4.3 kg de MM, disminuir 3 puntos en la S6P.",89.5,38.3,26.9,17.5,26.0,6.7,9.7,52.6,26.7,29.0,23.6,84.0,72.2,91.1,53.7,52.1,35.5,7.0,7.0,5.8,9.4,10.0,5.2,2023-10-19 19:58:19.247,4,
527,2023-07-05,10000149,Sub-16,16.4,173.0,23.5557486050319,70.5,21.36,15.062,9.108,46.81,33.0,3.6232,48.6,"Mantener MM, disminuir 8.6 puntos en la S6P.",94.1,40.8,30.2,18.6,28.5,6.7,10.2,56.2,28.7,30.4,25.2,91.6,80.5,94.1,55.0,52.2,35.7,7.8,8.4,7.6,11.6,7.8,5.4,2023-10-19 19:58:19.247,4,
528,2023-07-17,10000149,Sub-16,16.5,173.0,23.7228106518761,71.0,21.36,15.169,9.067,47.36,33.628,3.7088,49.6,"Mantener MM, disminuir 9.6 puntos en la S6P.",94.1,40.8,30.2,18.6,28.5,6.7,10.2,56.2,24.5,30.1,25.2,95.5,79.7,95.4,57.4,54.0,36.0,7.6,8.4,7.2,11.4,9.0,6.0,2023-10-19 19:58:19.247,5,
529,2023-07-05,10000036,Sub-16,16.0,169.5,21.4756223840725,61.7,20.39,12.579,8.864,46.61,28.756,3.2441,41.6,"Aumentar 3.2 kg de MM, disminuir 1.6 puntos en la S6P.",94.1,40.2,30.2,18.4,29.2,7.3,10.1,54.7,26.1,29.1,24.1,91.8,74.7,92.6,52.0,50.6,34.1,7.4,7.4,6.0,9.4,6.4,5.0,2023-10-19 19:58:19.247,4,
530,2023-07-21,10000175,Sub-18,18.4,183.4,22.2978300346419,75.0,25.58,19.184,9.362,49.22,36.912,3.9427,56.4,"Mantener MM, disminuir 17.4 puntos en la S6P.",135.0,40.9,29.9,19.7,29.4,7.2,10.3,54.7,30.4,32.4,25.4,96.4,79.2,96.7,56.9,52.0,35.6,8.4,9.2,10.0,13.4,10.2,5.2,2023-10-19 19:58:19.247,4,
531,2023-07-21,10000070,Sub-18,18.2,167.6,24.4217109722547,68.6,17.67,12.119,7.713,52.9,36.287,4.7047,39.6,Aumentar 0.5 kg de MM.,88.4,37.2,29.4,20.5,25.8,7.2,10.4,55.8,30.6,32.0,27.0,94.6,77.7,92.7,57.1,55.1,37.5,7.0,6.2,5.8,7.8,8.2,4.6,2023-10-19 19:58:19.247,4,
532,2023-07-21,10000177,Sub-18,18.3,90.8,90.9681926682063,75.0,55.82,41.866,56.138,239.58,179.685,3.2008,70.2,,185.0,39.8,29.4,19.2,28.4,6.6,10.5,55.7,29.1,31.0,25.4,97.8,79.1,100.0,61.1,59.2,38.9,7.4,12.2,17.0,18.2,11.4,4.0,2023-10-19 19:58:19.247,1,
533,2023-07-21,10000178,Sub-18,18.0,189.0,21.779905377789,77.8,22.96,17.861,8.88,49.52,38.524,4.3383,49.4,"Mantener MM, disminuir 8.4 puntos en la S6P.",95.0,42.4,28.6,19.2,28.8,7.4,9.9,56.5,32.4,33.7,27.1,94.5,77.8,97.1,60.3,58.5,39.5,8.4,11.0,6.6,9.0,8.4,6.0,2023-10-19 19:58:19.247,1,
534,2023-07-21,10000060,Sub-18,17.3,183.2,24.2534467306116,81.4,19.47,15.85,10.353,49.49,40.287,3.8913,38.8,"Mantener MM, mantener la S6P.",93.7,42.8,30.8,20.6,30.8,7.2,10.0,54.7,30.6,34.9,27.4,97.0,80.0,95.7,57.2,56.6,36.7,6.0,9.6,4.2,6.6,7.4,5.0,2023-10-19 19:58:19.247,4,
535,2023-07-21,10000001,Sub-18,18.2,174.7,22.3131714224958,68.1,17.68,12.039,8.62,52.26,35.592,4.129,29.8,Aumentar 0.9 kg de MM.,94.8,41.2,30.7,16.7,26.1,7.0,10.1,56.0,29.0,30.8,25.5,93.7,72.4,90.6,53.2,53.9,38.0,4.6,5.4,4.0,5.2,6.2,4.4,2023-10-19 19:58:19.247,4,
536,2023-07-21,10000085,Sub-18,18.5,179.6,21.5462720919043,69.5,20.14,13.999,7.36,49.38,34.319,4.6629,37.4,Aumentar 2.1 kg de MM.,98.1,32.9,31.8,19.8,31.9,6.9,9.9,56.0,27.5,29.6,25.6,95.6,79.0,95.1,54.0,52.0,37.4,7.2,9.4,5.2,5.8,5.0,4.8,2023-10-19 19:58:19.247,4,
537,2023-06-27,10000049,Sub-15,14.8,174.2,21.6835103823811,65.8,24.57,16.166,8.56,45.15,29.711,3.4709,51.2,,86.6,41.3,28.1,18.6,26.5,7.2,9.7,53.7,25.5,27.5,23.8,87.1,73.1,91.8,54.3,52.5,36.0,6.6,8.2,6.8,14.8,9.0,5.8,2023-10-19 19:58:19.247,1,
538,2023-07-21,10000023,Sub-18,17.4,174.8,21.7312757567982,66.4,21.33,14.164,7.754,49.77,33.044,4.2615,42.2,"Aumentar 3.4 kg de MM, disminuir 1.2 puntos en la S6P.",89.5,41.0,27.2,18.7,24.5,6.6,9.5,57.9,28.8,30.8,25.5,91.1,74.2,87.5,56.2,53.2,34.3,6.6,8.0,6.6,9.4,7.4,4.2,2023-10-19 19:58:19.247,4,
539,2023-07-06,10000172,Sub-18,17.3,175.3,21.3796965775239,65.7,21.01,13.805,7.126,49.39,32.446,4.5532,35.2,,93.0,38.6,27.7,17.5,25.0,6.9,8.7,56.0,27.2,29.2,25.2,87.7,75.0,90.7,53.4,52.6,35.4,4.8,7.2,4.8,7.6,6.4,4.4,2023-10-19 19:58:19.247,4,
540,2023-07-21,10000172,Sub-18,17.4,175.3,21.0868240216674,64.8,21.05,13.643,7.004,50.07,32.444,4.6322,35.6,Aumentar 4 kg de MM.,93.0,38.6,27.7,17.5,25.0,6.9,8.7,56.0,27.0,29.5,25.2,87.9,73.2,91.7,54.0,52.7,36.0,4.8,7.6,5.0,8.0,6.0,4.2,2023-10-19 19:58:19.247,5,
541,2023-07-21,10000123,Sub-18,18.9,179.0,24.9680097375238,80.0,23.6,18.883,9.083,49.37,39.498,4.3486,70.8,Disminuir 29.8 puntos en la S6P.,95.9,42.7,31.7,21.0,29.4,7.2,10.1,55.7,33.0,34.6,28.0,101.6,79.3,100.0,61.8,58.4,38.4,11.0,9.8,7.4,21.0,10.0,11.6,2023-10-19 19:58:19.247,1,
542,2023-07-21,10000027,Sub-18,-2.3,171.0,21.9554734790192,64.2,21.54,13.826,6.582,49.3,31.652,4.8089,42.2,"Aumentar 4.7 kg de MM, disminuir 1.2 puntos en la S6P.",80.1,26.5,37.8,17.5,37.0,5.6,9.1,55.7,29.1,30.1,24.1,87.8,71.4,94.6,52.1,52.4,36.1,6.0,6.0,9.0,10.8,6.4,4.0,2023-10-19 19:58:19.247,3,
543,2023-07-21,10000105,Sub-18,18.2,171.4,22.874290794868,67.2,20.16,13.546,7.638,52.27,35.123,4.5985,45.2,"Aumentar 1.3 kg de MM, disminuir 4.2 puntos en la S6P.",91.4,39.0,28.1,18.9,25.9,7.2,9.8,55.6,30.5,32.4,27.0,93.0,72.6,95.8,58.2,55.4,36.0,7.4,7.2,7.0,10.8,7.8,5.0,2023-10-19 19:58:19.247,4,
544,2023-07-21,10000056,Sub-18,17.9,176.6,23.8877295947487,74.5,18.98,14.142,8.684,49.97,37.231,4.2873,42.6,Disminuir 1.6 puntos en la S6P.,95.4,41.0,40.0,20.1,27.8,7.2,10.0,56.2,29.0,30.7,25.9,98.2,77.1,97.6,57.4,55.4,37.5,8.0,7.4,5.0,12.8,6.4,3.0,2023-10-19 19:58:19.247,4,
545,2023-07-21,10000093,Sub-18,16.5,179.5,20.7323034427107,66.8,20.74,13.857,8.793,47.98,32.049,3.6448,34.8,Aumentar 4.5 kg de MM.,96.2,40.4,29.4,17.7,27.3,7.4,10.1,56.0,26.5,28.6,25.9,89.5,74.1,90.6,53.1,51.5,37.1,6.0,6.2,4.6,6.4,7.6,4.0,2023-10-19 19:58:19.247,3,
